	0
无明显诱因觉胸闷	311
否认糖尿病史及高血压病史	311
不通畅	311
约	311
肾结石	310
染色体	310
怀孕	310
巴比妥类	310
糜烂	309
患者半天前出现发热	309
纳好	309
患者缘于	309
已行	309
粘	309
先锋霉素	308
昨晚出现发热	308
计划怀孕	308
咯少许黄痰	308
与体位	308
位	308
表现	308
周期规则	308
色为白色粘液痰	308
四肢红斑	307
小水疱	307
块下	307
无恶臭	307
听力减退	307
汗多	306
规则	306
觉畏寒	306
心功能不全	306
头晕不适	306
突发	305
龟头	305
血压高	304
稠	304
冷	304
泡沫尿	304
经治疗后好转	304
全身皮疹伴瘙痒	303
无明显消退	302
刷牙	302
提	302
骨关节病史	302
诊	302
结核等传染病史	301
病情好转	301
欠佳	301
重视	301
无尖叫	301
遂来我科就诊	301
鼻塞等不适	300
心衰	300
无肢体麻痹	300
无粘液脓血便	300
前乳房胀痛	300
未清宫	299
氯米芬	299
两天	299
右上后牙	299
性胃炎	299
无咯粉红色泡沫痰	299
可平卧	299
大环内酯类	299
患者一年前	299
血糖偏高	298
呕吐胃纳	298
化	298
晚	298
粘连	297
平素健康	297
支气管炎	296
儿	296
增加	296
时间差异	296
吸入刺激性	296
一般情况好	296
失败	296
无肢体酸痛	296
夜间为主	296
今起发热	295
糊状	295
诉不适	294
现要求检查	294
数月来	294
无肢体麻木乏力	294
宫腔镜检查	294
健康	293
自测尿妊娠阳性	293
行人流术	293
拟	293
上腹胀	293
发现其它过敏史	293
双下肢乏力	293
小时前出现上腹疼痛	292
慢性浅表性胃炎	292
胸片	292
复	292
时间规律性	292
患者自诉	292
每次持续	292
少量阴道流血	292
一侧肢体肌力减弱	291
无含脓性	291
双乳胀痛	291
泻	290
患者自觉头	290
感头晕	289
热峰	289
自验尿妊娠试验阳性	289
大便次数	289
有所好转	289
岁发现	289
夜间咳嗽	289
增生	288
物质接触史	288
昏迷	288
休息的可缓解	288
溃疡	287
同房后	287
难入睡	287
咬合不适	286
现至我院急诊就诊	286
感觉	286
病情反复	285
止	285
痰量多	285
脐周隐痛	285
后自验尿妊娠试验阳性	284
同居	284
入睡困难	284
后好转	284
取卵	284
蛋花汤样	283
月经量中	283
干净后	282
宫腔线清晰	282
量偏少	282
粘稠状	281
初发热	281
前臂	281
甲功三项未见异常	281
不定	281
宫腔镜	280
渗液	280
肾功能不全	280
觉胸闷	280
顺产一胎	280
诱因出现咳嗽	280
患者半天前开始出现上腹痛	279
色素沉着	279
曾来诊	278
多年前	278
发作三月	278
仍有咳嗽	278
尿蛋白	278
先胺类过敏史	278
无肢体麻痹乏力	278
寒	278
高血脂	278
规律产检	277
无端从呼吸	277
移植肾区疼痛	277
腹胀等不适	277
上腹隐痛	277
伴有头晕	277
烂	276
并有咽痒	276
月经较前	276
孕酮提示黄体功能不足	276
自觉症状	276
腰酸	276
麻	275
尿量减少	275
吞咽时明显	275
预防接种史	275
伴咽干	275
畸形率	275
鼻腔	275
至今未至	275
青光眼	275
咳嗽咯痰	274
行走时	274
非呈旋转性	274
清涕	274
无排尿	274
症状减轻	274
尿量减	274
现要求宫腔镜检查	274
常规提示	273
小便黄	272
向	272
未予重视	272
无咽痒	272
咯黄	271
间觉头痛	271
近几天	271
全身肌肉酸痛	271
症状较前	271
无明显诱因下出现头晕	271
慢性支气管炎	270
活动时	270
恶心呕吐胃内容物	270
高脂血症史	270
出现头痛	270
半天前出现发热	270
原	270
阴道瘙痒	270
接触家禽病史	269
处	269
哮喘	269
带血	269
受孕	269
无腥臭味	268
数年前	268
伴骨痛	268
患者今早	268
体温最高	268
但反复发作	268
餐后	268
觉恶心	268
夜间尤甚	267
婚检	267
伴鼻塞流涕	267
自行缓解	267
起病	267
温	267
诱因出现咽痛	267
等药物	267
不能平卧	267
大便稀	267
月经淋漓不净	267
药物治疗	266
中药	266
轻微	266
抽	266
级	266
不通	266
激素	265
臭	265
夜间呼吸困难	265
风疹	265
规	265
有痰黄	265
系统治疗	264
精	264
今晨出现发热	263
心烦	263
衣原体	263
反应迟钝	263
后出现咳嗽	263
无排卵	263
胃溃疡	263
消失	263
下腹疼痛	263
日起	262
近期有	262
升高	262
皮肤黄染	262
无明显改变	262
精子	262
宫颈炎	262
腹空坠	262
夜眠差	262
物排	262
酸	262
流液等不适	262
否认特殊接触史	262
意识障碍	262
休息后	262
自测体温	261
阵发性疼痛	261
人	261
不成形	261
来院	261
纳欠佳	261
浮肿	260
出现阴道流血	260
术中	260
每	260
量较少	260
性情急躁	260
女方染色体核型为	260
口角歪斜	259
型	259
由	259
脑	259
始同居	259
并有	259
外院就诊	258
牙龈肿痛	258
发现青霉素过敏史	258
左下	258
饥饿痛	257
而	257
右下	257
随后	257
觉心悸	256
全身起皮疹	256
右手	256
差为主	256
无意识丧失	256
后遗症	256
潮热	256
稍缓解	256
蛋白	256
胃炎史	255
有瘀块	255
净	255
放射	255
无明确食物	255
患者自觉	255
手足	255
自服感冒药后	255
痰白稠	255
构音欠清等	254
咽喉不适	254
偏低	254
咬合	254
自述于	254
易醒	254
半月	254
气短懒言	254
变	254
继续	253
便溏	253
无明星诱因出现阴道流血	253
经治疗好转	252
块状	252
伴有鼻塞	252
大腿	252
黑	252
长	252
出生后	252
性生活正常或少	252
无明显异常	252
并伴有少许鼻塞	252
昨起咳嗽	252
胚胎存活	251
侧	251
无排肉眼黑便	251
患儿下午出现发热	251
宫缩	251
现已	251
否认局部刺激性	251
腹腔镜手术	251
呕吐等妊娠反应	250
咳白色粘痰	250
无明显减轻	250
要求补牙	250
稀	250
大便黄稀烂	250
咯	250
脸色苍白	250
子宫腺肌症	249
始出现上腹痛	249
移植	249
清宫术	249
不多	249
咳粉红泡沫痰	248
喉痛	248
双上肢	248
孕如	248
等药物治疗	248
剧	247
有少许	247
前牙松动	247
早醒	247
上腹部为主	247
经期乳房胀痛	247
喉	247
甚	247
黄疸	247
平卧	246
皮炎平	246
天胚胎停育清宫	246
下午起	245
少量阴道血性分泌物	245
脑血管	245
到达	245
伴听力下降	245
被	245
胸闷作恶	245
患儿晨起出现发热	245
再	244
尿量偏少	244
调经	244
四肢抽搐	244
现要求	244
行手术治疗	244
结核	244
未同房	244
现计划怀孕	244
双膝关节疼痛	243
日前开始出现发热畏寒	243
遂就诊	243
工作时	243
肛门	243
于孕	243
生育	243
胎心	243
自觉头晕	242
有咽干	242
腹部疼痛	242
有低热	241
明显异常	241
乱语	241
进食少	241
使用	241
眠	241
同前	240
硝酸甘油	240
与呼吸	240
自验尿妊娠实验	240
为黄色烂便	240
哺乳	240
血压偏高	240
四肢皮疹	240
达英	240
咽部异物感	240
封闭抗体	239
治疗后复查	239
黄连素	239
有瘙痒感	239
夜间咳	238
非天璇地转感	238
产程顺利	238
前乳胀	238
阴道炎	238
患者平素月经	238
放射至	238
无意识障碍	238
炎症	237
顺产娩出	237
伴流	237
平时月经不规律	237
为清涕	237
尿道口	237
现计划二胎	237
胸翳	237
发现盆腔包块	237
今日凌晨	236
肾病	236
在外院治疗	236
支气管舒张试验阴性	236
颈肩部疼痛	236
前列腺增生症	235
近一年	235
患者于半天前开始	235
难以咯出	235
睡眠一般	234
从	234
色为黄白色粘液痰	234
连日来	234
三体	234
无鼻涕	234
诊断支气管扩张	234
中风	234
早产	234
双侧输卵管	234
具体不祥	234
经量中或少	233
四肢起皮疹	233
长期服药治疗	233
计划妊娠	233
有少量	232
血色暗红	232
近日阴道分泌物增多	232
累计	232
皮疹渐增多	232
以白	232
肺炎	232
能	231
反复头痛	231
子宫内膜回声均匀	231
排尿顺畅	231
尿量	230
无渗出	230
吃	230
无排粘液脓血便	230
前优生检查	230
无明显诱因突然出现	230
体重增加	230
下肢	230
胃镜	230
诱因下出现	230
影响睡眠	230
小时前开始出现头晕	229
一过性	229
无阴道流	229
发现皮肤巩膜黄染	229
后出现发热	229
痰涎	229
泼尼松	229
不慎	229
左侧输卵管	229
稀烂	228
凝血	228
非	228
肝	228
宫颈手术史	228
抗排斥治疗	228
一直未予特殊处理	228
小时前觉头晕	227
伴有畏寒	227
头部转动时明显	227
肌注	227
伴有咽痛	227
流产手术	227
觉咽痒	227
行走困难	227
觉乏力	227
岁	227
自觉外阴	226
下腹坠胀痛	226
患者于半天前	226
遂到我院门诊就诊	226
目前纠正胎龄	226
现要求取环	226
出现畏寒	226
则加重	226
输卵管	226
住院治疗	226
以夜间	225
进餐后	225
左下肢	225
诉头痛	225
易紧张不安	225
阿莫西林	225
结核病	225
寒冷和阴雨天	225
门诊	225
精神尚可	225
腰部	225
始间觉疲倦纳差	225
食物过敏史	224
下肢放射痛	224
呈黄色	224
未予治疗	224
排卵	224
子	224
回声区	224
可稍缓解	223
手术治疗	223
不清	223
因受凉后出现咳嗽	223
症状反复来诊	223
反	223
流黄色	222
肌	222
逐渐增大	222
出现阵发性	222
麻木感	221
月经期	221
慢	221
伴返酸	221
流清	220
女	220
后可自然消退	220
前牙疼痛	220
早搏	220
曾人流	220
现场	220
心情差	220
力衰竭	220
逐渐增多	220
不规律下腹痛	220
手颤	220
植入	219
肛周	219
无呼之不应	219
为阵发性单声咳	219
口吐白沫	218
无恶风	218
效果不佳	218
放射痛	218
咯出	218
曾因	218
刚起发热	217
近日来	217
干燥	217
无昏迷抽搐	217
觉手麻	217
伴有返酸	217
泛影葡胺	217
张口	217
无咯粉红色痰	217
不慎跌倒	217
规律服药	217
眼痒	217
后症状的所缓解	217
诉头晕	216
以午后	216
配偶	216
类似皮疹	216
症状再发	216
今日下午	216
障碍	216
尿量如常	215
头痛等不适	215
外院治疗	215
盆腔粘连松解术	215
以入睡困难及睡眠维持性	215
白粘痰	215
双眼	215
外涂	215
怕热	215
严重	215
外院检查	214
于我院	214
性激素	214
咬物不适	214
现要求检查分泌物	214
加剧一	214
自然流产一次	213
溢液	213
酒精	213
有腥臭味	213
其	213
通	212
结果	212
晚起	212
一直予	212
停	212
初未	212
患者于半小时前	212
要求终止妊娠	212
伴肢体畏寒	212
带状疱疹	212
宫肌瘤	212
记忆力下降	211
育龄妇女	211
丘疹伴痒	211
大便如常	211
有浮胀感	211
血管	211
未行清宫术	211
患者于两天前开始	211
心电图	211
呈水样	210
小时余前	210
头孢菌素	210
伴痒	210
今来我院就诊	210
间有头痛	210
子宫内膜较薄	210
搔痒	210
鼻炎病史	210
但有	209
等症状	209
有咽喉痛	209
该患	209
无呕吐咖啡样物或鲜红样物	209
无明显诱因觉头痛	209
喉燥	209
部疼痛	209
平时月经周期	209
继续治疗	209
右侧输卵管	208
脑出血	208
肢体麻木等	208
半天前出现	208
术中见	208
泡	208
部位	208
脸	207
退	207
成形	207
感冒后出现咳嗽	207
尿道	207
盆腔粘连	206
来我科要求治疗	206
致	206
无发	206
以上腹	206
后可缓解	206
鸣	206
患者要求诊治	206
日夜百服宁	206
有脑梗塞	205
无伴里急后重	205
测	205
给予	205
有流黄涕	205
规律性	205
伴鼻塞流清涕	205
自然妊娠	205
左手	204
支气管扩张	204
自行服用药物	204
神志改变	204
小时前出现腹痛	204
天前起	204
患者一年	204
清宫手术	204
经治	203
皮疹数小时	203
无放射到其他部位	203
家属取药	203
尿毒症	203
服药控制	203
量如常	203
时许开始出现	203
既往月经	203
呼吸时症状	203
自用	203
双胎	203
气喘加重	203
胃镜检查	203
下腹胀	202
天前出现	202
可安	202
在我院行	202
患者要求安胎	202
质稀	202
自觉瘙痒	202
现象	202
骶痛	201
孕期于我院定期产检顺利	201
恢复	201
要求修复	201
无遗大小便	201
左氧氟沙星	201
臀部	201
月经量较前	201
胆囊结石	201
晕	200
月余	200
先	200
症状持续	200
数年前出现咳嗽	200
要求复查	199
凶酒史	199
胰岛素	199
痒反复	199
劳累	199
及肉眼血尿	199
小时前出现发热	199
痛风病史	199
纳呆腹胀	199
同上	199
个月	199
显	199
反复腰痛	199
接回	198
胶囊	198
刚才	198
有慢性支气管哮喘	198
长期给予口服药治疗	198
昨晚加重	198
后出	198
行肺功能示	198
宫腔粘连	198
偶伴	198
少许流鼻涕	197
肺气	197
左耳疼痛	197
可自行缓解或用药物后缓解	197
间有头晕	197
区	197
畸形	197
恶露未净	196
白斑	196
多梦	196
乳腺增生	196
担心	196
少许咳痰	196
予药物治疗	196
焦虑症	196
有全身酸痛	196
梅毒	196
左侧输卵管通畅	196
无视朦	196
一年前	196
初起	195
神疲	195
伴咽	195
现要求终止妊娠	195
生殖中	195
宫腔形态	195
在我院行同种异体肾移植术	195
冷热刺激敏感	195
宫腔镜术后出现	195
胎动如常	195
乳腺癌术后	195
当时有	195
诊断为慢性支气管炎	194
继发	194
间有波动	194
女方地贫基因检查	194
持续至今	194
三天前	194
大便偏烂	194
有慢性支气管炎	194
清水	193
夜间加剧	193
皮疹伴瘙痒	193
鼻打喷嚏	193
包块	193
声音嘶哑	193
本月	193
胆囊炎	193
为脐周	193
高血压等病史	192
白内障	192
伴疲倦	192
活检	192
无肢体浮肿	192
骨	192
无明显诱因出现上腹胀	192
三天	192
天干净	192
分泌物增多	192
多个	192
无排	192
外院行	191
每日	191
有轻度	191
自服药物	191
外耳道流脓	191
昨日出现发热	191
宫腔积液	191
能咯出	191
无明显消瘦	191
自己	191
咽部	190
复潮	190
男方地贫基因检查	190
皮炎	190
无其他药物过敏史	190
孕酮	190
无发热盗汗	190
睡觉	190
双胎妊娠	190
抗体	190
患儿晚起出现发热	190
曾服用	190
呈蛋花汤样	189
生殖器溃疡史	189
无明显诱因出现头晕不适	189
未处理	189
昨天开始	189
红细胞	189
转诊	189
肿瘤	189
以夜晚为甚	189
头孢呋辛	188
小时前开始	188
患者既往月经	188
方	188
为临界风险	188
中旬	188
无排便	188
红色	188
绵绵不断	188
无遗大	188
计划生育	188
排卵正常	188
持续性疼痛	187
为进一步治疗	187
转氨酶升高	187
肺部	187
发脾气	187
来我院急诊	187
灼热	187
弯腰活动后加重	187
自诉产检	187
不良	187
右下肢	187
既往有高血压病史	187
妊娠反应	186
患儿为足月顺产	186
较剧烈	186
骁悉	186
精神稍倦	186
红蛋白	186
定	186
症状稍好转	186
性呼吸困难	186
同房后出血	186
清宫术后	186
孕期有	185
精神尚好	185
上腹部疼痛	185
现要求治疗	185
气味及异味常	185
最高体温	185
黑色	185
数小时	185
静滴	185
存在	185
炎史	185
引产	185
无明显诱因逐渐出现	184
量减少	184
未见孕囊	184
肌瘤	184
心率	184
自探体温度	184
右下腹	184
有咳黄痰	184
反酸嗳气	183
甲亢病史	183
心律	183
有耳鸣	183
面红口干	183
散	183
进食时	183
容物	183
经期长	183
类似病史	183
